identificacion,tamaño,peso,dulzura,crujiente,jugosidad,madurez,acidez,calidad
780,0.4748325424615347,0.16440387203048745,0.8332612964653341,0.5789218479965708,0.46706720480184233,0.6414486871050987,0.4501185809494201,1
781,0.6629327078668927,0.5417512040351627,0.6682493770296668,0.412069690388885,0.504123614395748,0.2773980913987322,0.7207506197105594,1
782,0.3350839583841897,0.40157152934309903,0.6887433485141821,0.5140956738956461,0.22128711947509086,0.5153129100342626,0.463969359531524,0
783,0.6075573196689689,0.48184734992416034,0.035853094047250345,0.5092959235475512,0.6413882971129458,0.8081610298612101,0.4822554662898822,0
784,0.40639591277015646,0.5825217030968594,0.6569002529972024,0.6234380887222042,0.6857418159353558,0.44297851756448553,0.5288386353955234,1
785,0.1513823859288887,0.7170159341670745,0.6928580021092794,0.6527908248405806,0.7880332002136531,0.18350339907184327,0.3861611576712425,1
787,0.7592907485086512,0.32633722153207895,0.24098727494519767,0.8660034301105421,0.6429288598282504,0.3522698392198204,0.4647660104757981,1
788,0.60176433537535,0.7553229350824618,0.3479267462234912,0.6016510459056151,0.5945089555370731,0.5342491478061828,0.25511328883715567,1
789,0.4299755048400846,0.48321621904849005,0.34764977718896084,0.3843981684271472,0.3053654596336329,0.5820285936662187,0.2719379998732126,0
790,0.4939123194346612,0.3064201534886635,0.38727238276229353,0.41375600034628246,0.737903741854642,0.6328722215373096,0.8798577199498685,0
791,0.3146256562849077,0.540615413949359,0.34012712327115757,0.5860342570662457,0.37133264268294636,0.404404635549861,0.23718042235804498,0
792,0.5035285719532696,0.3084364843288143,0.4608150671219383,0.43199825854898677,0.33468570266387315,0.559923246603721,0.2239630301345864,0
793,0.33720200576699055,0.5391127358648625,0.4363143302842063,0.49948475002799936,0.48825326662453783,0.6413782113663786,0.42253826582727494,0
795,0.6196262580360368,0.24131186663063697,0.3983459984161299,0.6749189586462038,0.11823350564746543,0.5026726973822921,0.3163140738247574,0
796,0.6497818711788903,0.6987482654773342,0.6116215762498175,0.533386894355555,0.3900449358100675,0.26689743319047854,0.5493605963073354,1
797,0.3636952335009819,0.4129133698188798,0.9342562140254314,0.2400194038186072,0.35094473458269293,0.4418896624558275,0.4259844794351466,0
798,0.3692023623953721,0.385394369980968,0.6148563723048347,0.4225588177572911,0.3854781636923046,0.5507101649043676,0.31330611700872013,0
799,0.426547020047427,0.22497787975794492,0.42511394096340654,0.5665362051785334,0.4053419792222371,0.6423375007676296,0.1903000364643751,0
800,0.6158103240569829,0.3564707982859111,0.4967327368719961,0.6751707198740946,0.3509673074013661,0.4002998265151503,0.35597447059556186,0
801,0.49636609279872246,0.3474831949898852,0.14430963338754577,0.3240652361620315,0.7780481873277529,0.8309375364184101,0.5373759060587301,0
802,0.36729923231035516,0.576709066923059,0.21501991668675163,0.7672567344454759,0.0781373272762812,0.42400114538223604,0.36534995518356583,1
803,0.45221704613712693,0.4375657509405326,0.5165538386479553,0.5647405991186389,0.6702048746140026,0.5992419898099635,0.6244131808632163,1
804,0.5300277090342558,0.4641565754229388,0.6820632432249998,0.28534740425817984,0.3290325554133463,0.7145624632699927,0.49256778418697744,1
805,0.5937858263459914,0.6004103654380534,0.47026132825077416,0.5690422819477394,0.23289012771705656,0.3877510706064174,0.5084265752484333,1
806,0.4729638032589284,0.46822161351203856,0.4710480495532048,0.46864938685797186,0.3651024434230322,0.47408831410223423,0.322671746699274,0
807,0.6052327230152383,0.633669096515547,0.5765037778411939,0.011376675504780331,0.7231528041851809,0.386442266769603,0.8027025801425298,1
808,0.508032011841071,0.4302851170836085,0.3994064567577177,0.6670783023897512,0.3376809490923518,0.32651635122992184,0.4128539281948549,1
809,0.6554616998216046,0.6320767226672358,0.46488491827546136,0.3671370719151974,0.33036305636810437,0.4633413636370856,0.6025357998907904,1
810,0.44370182882748765,0.2496879427556533,0.3933810484039846,0.46537975019572675,0.7790569583043456,0.7079284915322744,0.748694484625207,0
811,0.11555202955850608,0.890345873420623,0.20226078063548503,0.22917004995689358,0.5921084733676205,0.8535518557864772,0.5137155371825719,0
812,0.7399542202697447,0.43404127569983153,0.37573717965628234,0.5250777949730129,0.23167976577450722,0.4784988210517097,0.4171404174004817,0
813,0.7202256118739456,0.1888790242203669,0.23040817457354895,0.6209519650999167,0.5567590000103382,0.4949168474312775,0.45666464896346165,1
814,0.6407182231084481,0.7542023759170189,0.5254521231887304,0.7344065998772887,0.28343882275818927,0.25016859768566563,0.38639828248346864,0
815,0.4363135673983861,0.43518874274677566,0.6174113208263625,0.481201262926789,0.44608262278843835,0.4691490048156906,0.5128792495884446,0
816,0.530379117614952,0.244239660372984,0.6200609601850633,0.5037597572829801,0.7736807414192524,0.12879532459637072,0.6550241508161985,1
817,0.6030606412486582,0.7007344876614421,0.6219980295957688,0.8435727659147918,0.1543415860636233,0.22139151475407418,0.5870115258458806,1
818,0.2796326746932527,0.5841294877133123,0.5604920446004049,0.46529033343377735,0.6456655373113108,0.46980398661211015,0.20850059329191267,1
819,0.7874745135198429,0.34139213455020034,0.4735148956002068,0.7299994878772464,0.5082584622299979,0.6281876527614016,0.37319052297348243,1
821,0.592330064415167,0.7270939153700152,0.4938799528030478,0.47723450076416185,0.615467824918165,0.37502540409641655,0.2377440921550204,0
822,0.6355789723283488,0.13508848880032104,0.8084581596412694,0.5648494020791271,0.16328120769448007,0.43951877201681777,0.3781526477708183,0
823,0.4874267446001286,0.7829791048473677,0.39130940908897727,0.4982522263784555,0.40216213827100933,0.6868586484059326,0.7995826683980132,1
824,0.6965185565351525,0.3821492984640453,0.37813621987609836,0.021965122058619058,0.5899880306667109,0.5874330448643761,0.6351996296510598,1
825,0.6268499638002163,0.5491910186568072,0.22975990204254032,0.5186685651754381,0.505284810229076,0.4848766265374141,0.5537324250094944,1
826,0.5548232972145085,0.8297599447581915,0.3050796678568015,0.332882924113635,0.3673721335997553,0.4903680450652334,0.5819573692645901,1
827,0.5018294636515228,0.6289014137850879,0.44055888929572173,0.3654609457251217,0.403399973776047,0.33585271469528183,0.3595727433840702,1
828,0.5361472002384362,0.3365302266927581,0.8495999246546162,0.3108776977072114,0.36813019279437226,0.7586486601807139,0.6540443010988297,1
829,0.8050107366605,0.4569448871464248,0.366340736514566,0.8915687890076205,0.46906697173229384,0.35137246681732504,0.5627377686709153,1
830,0.2521055189309688,0.45871170990241117,0.6794651792096669,0.601323114029,0.7177385902628022,0.3992303935272445,0.3218676046653801,1
831,0.5990101343336562,0.8393340516914783,0.66813402913252,0.14512345178646996,0.6766697277187423,0.24928738122355174,0.6851186878159379,1
832,0.1791291121776188,0.5327243441699478,0.8135066447348266,0.374907936070164,0.5656990025290207,0.46072250827756495,0.3340203286367334,1
833,0.5454446814875662,0.39193626200249865,0.8138730632614846,0.5519353356078148,0.4856985251753655,0.6892526913478959,0.7440567638955162,1
834,0.6227656687317278,0.2675879172028585,0.36451441156663,0.5277848466276193,0.5918151082333187,0.6443222344691082,0.4918065232190732,0
835,0.5330994367366265,0.26110551229176804,0.6569089689760719,0.5772577371263282,0.6296968227481685,0.6416255736529071,0.34974458487020943,1
836,0.4553654336569941,0.5032538841196059,0.6575710328048472,0.6825713955998706,0.8007631248674963,0.4212173401789556,0.4549844416893133,1
837,0.7883854314065621,0.15391643725705317,0.7470436602724695,0.594411529070817,0.30493002903818,0.2649667817469481,0.2735001654380132,0
838,0.7026886165786145,0.3976070907809131,0.626623019307539,0.4792160810112581,0.6461071684399418,0.2624248817888529,0.7140246411579503,1
839,0.3287570161647506,0.7184683660493385,0.5148211022259828,0.3816189422508813,0.4664122021287993,0.518918799512657,0.19109957995250593,1
840,0.6378656484454852,0.5995225789311054,0.5064050283225079,0.12228582475926303,0.31093354528430006,0.8103104899388287,0.2932515181947372,1
841,0.19859407981653027,0.5994980075965926,0.7156882992580123,0.3622474006677816,0.8710191344833317,0.5242174297604273,0.3318472471551541,0
842,0.8388716486698684,0.36704673892862133,0.3656587121281558,0.7484121031414428,0.6512815056028413,0.3859505498770801,0.6877338362574537,1
843,0.5381578745661164,0.7785910753769398,0.48922347838890234,0.36812601736052014,0.336131727842616,0.08774956883215301,0.709129855067833,0
844,0.22433110845598436,0.5003919579071251,0.5481917701592022,0.4973119534171791,0.7055610186266577,0.7416331131250207,0.6360077354824544,0
845,0.4050807125489686,0.7021599958149618,0.2552133781572763,0.346869402376909,0.6420110347048705,0.724178330731902,0.43134208420369247,0
846,0.5305100933115812,0.5277185587020908,0.6533898430000754,0.47247317371038455,0.507726781647951,0.17870795073329732,0.6398636969833363,0
847,0.5692220474359021,0.2625568333928611,0.6885820090107149,0.6986971981165049,0.42891271917026097,0.7296971725991684,0.4753172166986639,1
848,0.44973912524816645,0.7904224715855299,0.4790178218330225,0.6424978721946258,0.7016419862382701,0.05847614315844879,0.5767305624810518,1
849,0.23916397178698612,0.9455907694183964,0.5922336569791586,0.3192072092930572,0.5969178257372042,0.26876159348563095,0.19509018158685532,1
850,0.5655724430514585,0.4158501117254032,0.6978838887398344,0.6058891157520805,0.46150365899798096,0.5921009876094656,0.5613693149359574,1
851,0.7339333762541187,0.33208995979559,0.5260968977477198,0.20251899384620758,0.7264691714996552,0.40706749307098966,0.7720445311273595,1
852,0.7537337746761036,0.15959653765538645,0.6253504979140029,0.7157120158257573,0.40484382999949603,0.8496232319565812,0.6150439636302558,1
853,0.5147248318547261,0.2632193427415505,0.6628415395650226,0.4486445474415786,0.48604880850982757,0.767298582918546,0.42569283942078795,1
854,0.7016788237426709,0.33785167337243016,0.4999036744059584,0.13877844164065722,0.6629418363036992,0.485828928159099,0.7375406070571492,1
855,0.5249116773142013,0.29993564777367987,0.3682648584460463,0.7085155697501287,0.06959273354544271,0.44880572897726284,0.3534556626286422,1
856,0.2366434934204148,0.6475334818421388,0.14367049574123858,0.44133255618660827,0.19700609741793956,0.528755638124471,0.23938847082717285,0
857,0.767609303826953,0.5108666078865726,0.1769550911305443,0.4512199819954512,0.22134199117577957,0.7221316046774682,0.5541427766421883,1
858,0.4662338927088866,0.486712475386162,0.2933026341755691,0.23734355741515173,0.7316577910868556,0.4800372858248357,0.8782321676373169,0
859,0.5141134258069673,0.49195922887122534,0.7050392592391311,0.4434448688200817,0.522856393280994,0.35533006428704095,0.37968105753786563,0
860,0.7983048514843836,0.4159266671764622,0.5197856161979247,0.3605855933259865,0.3273495746452444,0.8945605687236904,0.6046660231873543,1
861,0.4010983821250518,0.5303311838273408,0.3433108870635929,0.4967106765534932,0.5424654039334336,0.6743700954124813,0.5183171648980818,0
862,0.4520152328591254,0.24689321524144925,0.457039087961594,0.46291595142005293,0.7654513810375407,0.7068148967915486,0.7347941769497995,0
863,0.5036801790276934,0.5551287132871711,0.46555023793017203,0.33617672583385316,0.4053342426797109,0.6523290391557351,0.4939565272503917,0
864,0.4950889250858548,0.5452380111163783,0.5832153424266149,0.5239526073651554,0.6124862340522029,0.5569650985309496,0.3515944102199715,1
865,0.7382951402940335,0.264502763531725,0.4793230980303437,0.19983304820227973,0.7386293404058063,0.4349391648540015,0.611269636144887,1
866,0.6857048704497709,0.591893367029168,0.4131151254967516,0.48584099817649196,0.3290152706967716,0.4577153301714556,0.37922218790356826,0
867,0.6031762454001743,0.36002496843448173,0.49625439249722114,0.04944681320975208,0.7547274310903764,0.3975061345414695,0.5434413508160093,1
868,0.4990777193321408,0.5459456250354573,0.4513143182005357,0.5579729365837093,0.42032290437778813,0.5094048947663112,0.4684084034366468,0
869,0.4620182828965146,0.5965980995966316,0.24408914432149387,0.36859425088751163,0.40953831745574054,0.7617122190973745,0.4513728275259465,0
870,0.7115859516936014,0.6625245120440186,0.5363993416394013,0.29700058715373284,0.2734067319825041,0.6757524588212045,0.27045657146040936,1
871,0.3831939997662598,0.4896947334000052,0.6653670794988107,0.4452938047247009,0.7941575605586999,0.19864465603221435,0.957695554173644,0
872,0.5466461049279774,0.7589504701038379,0.5711191965433722,0.35637108049394695,0.458308618555821,0.2421138115368537,0.39422296760854497,1
873,0.5495893585817496,0.43972280271857367,0.20435946301028196,0.46970512624430616,0.5963977187755471,0.6516834047732997,0.7477117711639721,0
874,0.6162479876686571,0.6410649436371975,0.46586030732010725,0.4189896413060815,0.5603846782738592,0.33515161872372257,0.3878772115694668,0
875,0.6003405209159485,0.550345085650489,0.17540881851768186,0.708342134262016,0.5122244354696754,0.8490563215536056,0.34818469848013733,0
876,0.3774095632023702,0.8220610397527933,0.5804621890143422,0.2635118797270842,0.3354096505723604,0.5524300332853851,0.4433652014141957,1
877,0.5672775947922148,0.6999628830665918,0.3690632047299762,0.8239780113256,0.2797687969447945,0.25633568887580194,0.5529990122191539,0
878,0.30152824997935435,0.5608557150138462,0.32049565752632925,0.34309577169527244,0.6013799246847614,0.8311866923345014,0.4020215591469053,0
879,0.6908231494345377,0.3922186095052193,0.2888701183012936,0.4656978847920127,0.19600831308501127,0.47458403195342863,0.2467954173869572,0
880,0.18999788619892954,0.3538866427941006,0.7687735268566518,0.6592570363176562,0.3819288081446504,0.4641802489044905,0.7863884409965665,0
881,0.740056766305971,0.30526693438390456,0.614390527552274,0.9003800942887246,0.5875939520289682,0.6378242172772355,0.5241038602871712,1
882,0.7201781403644472,0.4553566545880991,0.299502111787313,0.17303865324720605,0.6928623354661879,0.3436551540020243,0.6788098970067117,0
883,0.5881132650989601,0.4470810091984318,0.27129217640988323,0.2916992125617531,0.7478833528742808,0.6488857924849118,0.38677364539610554,0
884,0.7211746526098095,0.6318740294272346,0.40937449996008946,0.739653807052804,0.5334466233051289,0.2891854205680022,0.5415327694213043,1
885,0.5376754916590745,0.3679482447255047,0.6018921738723814,0.5432757037933287,0.2792060611606055,0.4636239465762862,0.4072560924555707,0
887,0.21629684230302948,0.08169230587952303,0.6213584016504163,0.524157160278961,0.6685966041623915,0.7456011612740474,0.8530786550245089,0
888,0.5290677945126572,0.40937287842078585,0.5226330731514988,0.738015427392483,0.288905195038368,0.4303135488123111,0.45440427453321636,0
890,0.6729474649201778,0.5790928152318037,0.36914911676225226,0.45569323769825404,0.1382866918635121,0.4582967435131534,0.4944385932453411,0
891,0.838452709490937,0.16655563328630973,0.3785636090929616,0.9136692184855184,0.4681303570763906,0.3406577259308804,0.30417662983868327,1
892,0.4370947618317136,0.4890615770764162,0.6178860766335927,0.7544698338772664,0.32615091930547235,0.45386864699717433,0.4346498181799426,0
893,0.6036128536979057,0.3949419548946933,0.5356872471209682,0.8721375443927969,0.3614762299464456,0.23186945681508325,0.5979219034675624,1
894,0.5461678985467427,0.4956246277471107,0.64160756629975,0.2736416239464877,0.5584166146536125,0.22655731091831513,0.5926102792977537,1
896,0.532127607894835,0.16389796538263313,0.320895726086896,0.6848650591454912,0.38144419502239746,0.3831431492278824,0.3997183844850002,1
897,0.39061807257223047,0.5199796852300381,0.6793657569227,0.3050388719944457,0.5554826972492463,0.532800523004535,0.22472725714816433,1
898,0.31887589178753195,0.3271916015594349,0.5102839304990936,0.463599044776232,0.7766995560545433,0.8425416882117962,0.43753230545097965,0
899,0.7608641276351267,0.14187323453812606,0.805261784459314,0.8210304865571474,0.4888240760910604,0.6745973618817716,0.7274590419301538,1
900,0.6020865290254002,0.5617620413209202,0.6707644287588542,0.6633378327593733,0.482265955784054,0.14032830310070477,0.8066412061862015,0
901,0.4528456033365753,0.6390986805028137,0.2765694281054074,0.6035326242927084,0.6050562264556223,0.8420030927231875,0.3156639358543114,0
902,0.3474324376890034,0.8612530515735167,0.29811509754113885,0.4236632422723386,0.5388817929146791,0.5144296232778957,0.1655906963911956,1
903,0.8402644373691619,0.7321242810173578,0.5051716352349197,1.0,0.4143612404993016,0.2678698814311071,0.6934864404967502,1
904,0.6932719904636405,0.21843095482402897,0.46025526978726433,0.5788861301112006,0.8176390626611396,0.29657736772303744,0.7242785430443494,1
905,0.5690599243175781,0.5048548702688198,0.2624051934639708,0.7535545676689637,0.35869236332036103,0.3933285624936136,0.493752986231066,1
906,0.6704009989339079,0.416619644999603,0.1590027421565926,0.9270372886979781,0.16326385962536638,0.4442138505577135,0.40041168613238814,0
907,0.4177320260426291,0.3530276526931992,0.6225108295168424,0.20345955777226463,0.5304955678800823,0.6279333695659213,0.23125936520595086,0
908,0.5104205962254066,0.5521628778080835,0.8472939363792218,0.5171858147008428,0.43021984274841574,0.3261719483042596,0.5836894888754487,0
909,0.47073959953475425,0.6135667377161671,0.4918825995540833,0.39125822911657293,0.3509013668725456,0.6331489376280898,0.5792037185755092,0
910,0.7985044462736235,0.26205485710695975,0.6377457929797861,0.6535418353140523,0.5905513884839846,0.7596422106912273,0.7116508232107464,1
911,0.5228578997446229,0.9563366179351631,0.5826334098477999,0.592920634880973,0.41531557735196484,0.1837389377355259,0.6627235366342568,1
912,0.5203114973786521,0.34413035742966264,0.6618838971990931,0.4475656038545134,0.3596764569378395,0.7243587280867606,0.4829971109303409,1
913,0.41780159846094966,0.5962587509122224,0.5440865621323749,0.536281207754314,0.15676622042281974,0.5092657023852509,0.6185160194875007,0
914,0.1950671559226344,0.3852783045276792,0.35229614173329804,0.67185475617607,0.4705005454330566,0.6228986425002233,0.22071168689360904,0
915,0.8818851476763745,0.03823981978420943,0.7670126835667784,0.856787269671534,0.44521618275490177,0.772148573025947,0.7254477597684159,1
916,0.6515155342097868,0.49532455651585416,0.5059265887239578,0.7231440211877227,0.15719009603666334,0.30911533939784375,0.523523358839157,0
917,0.4703501003065723,0.47521172379448523,0.5023267718736841,0.02296579034713192,0.4945208090192353,0.39564689482564364,0.4258721186564906,1
918,0.4908183638765028,0.5485184664557072,0.20578196175128327,0.3645866269340446,0.5018868281371026,0.44940794017784075,0.36239785073733,1
919,0.2975976323855709,0.5749818316856615,0.3008250388572038,0.6920436664824132,0.48638198482386086,0.5288314533320218,0.3453838986724491,0
920,0.572372182654319,0.5356268829350906,0.6218984979048575,0.625215492921545,0.43180054596076584,0.5405137834606175,0.4083270770050349,1
921,0.5017513838289547,0.7863781290129891,0.26361077963362656,0.38163100924891824,0.6012255891115876,0.6266768103426551,0.5040071528830242,0
922,0.5656596020779453,0.48152612901155967,0.43356551629913287,0.7545876491866421,0.6749174900709229,0.49212419833975696,0.26451970461523067,1
923,0.23750435309415918,0.4952102782384637,0.3297300111911846,0.0717509712241508,0.6644451582526525,0.8128156165485136,0.11061393624248406,0
924,0.4257519572698337,0.42364872291545963,0.7439042082286695,0.6579663263092057,0.5922798105989974,0.3467474693787191,0.8060069319750804,0
925,0.3659242369362605,0.8006045507478311,0.42392325135692893,0.29109931534117905,0.5631275383273351,0.4768906044392136,0.17500646845583778,1
926,0.259476177112749,0.3704102322241633,0.4184853954587954,0.48659530189847977,0.6564048474485304,0.8928013299192612,0.5099362690852921,0
927,0.47447568886414826,0.30879457317655334,0.8204322440065569,0.5667443064332656,0.7627049035154598,0.4903596531025768,0.30428148512772396,1
928,0.5646093542684538,0.5112970741641784,0.43755044094214013,0.55986588582495,0.5413621118378578,0.5991825418339737,0.48364273330959845,0
929,0.6941343562745536,0.7487536571823568,0.48312726845029025,0.5722918794243543,0.3700232700896581,0.5591619379358052,0.28712603349599464,1
930,0.6475359554127365,0.7030622280052385,0.2370857528384095,0.7896444528168632,0.43600015196844805,0.6412810576460419,0.5523772288113852,1
931,0.4126445260690878,0.5820576207629443,0.5045507994603431,0.4119824555191852,0.568992355102233,0.5380729802935361,0.3774781186818215,0
932,0.30127238841898524,0.2090031744530082,0.2205754812832592,0.24388232440319813,0.7968582951332919,0.942885079454931,0.6795762524809561,0
933,0.5146660345617383,0.6195609404209845,0.5605039152730305,0.4578849652996049,0.38302514063546833,0.37538505471979033,0.47018785706912103,0
934,0.8422661731427229,0.06700763040216506,0.3755095402792943,0.26245831467368774,0.9503964658336485,0.4782747052862223,0.672277212772423,1
935,0.37070026690158103,0.2819249700151152,0.6649738929485618,0.7048934115948602,0.38588266356949136,0.38718106109979944,0.29011409252210013,0
936,0.778878969318678,0.39752374644466903,0.2826962715423484,0.696786966776785,0.0647552245455228,0.39353519488712496,0.3974522874259171,0
937,0.3762002248095104,0.4049086496323021,0.4542980441184088,0.41061740009218817,0.35368641208763263,0.7090827352226321,0.3674494730961211,0
938,0.3350517632829879,0.6645151960255303,0.6471581156461326,0.3688950756220282,0.5578041701109391,0.31423310669162846,0.49573270536980685,0
939,0.4571782612854939,0.7028734508558181,0.33993191945566914,0.5613504550699477,0.49985806360998963,0.31310765289661213,0.5974130750370319,1
940,0.286133973725109,0.9100860539236468,0.249364918817585,0.5250111159335397,0.6321162796790618,0.5933916107235857,0.5480433005436858,0
941,0.33743456839937047,0.5486630004368137,0.4027793959227315,0.4534500080937551,0.257797135922087,0.6410145575885817,0.4543526607092937,0
942,0.43665015636453186,0.5475468673203427,0.5516312213094348,0.793692343712058,0.3580490768109205,0.12292595076232998,0.41947359644048543,1
943,0.45757974403317836,0.335984638917019,0.47900723348097674,0.6453848169137517,0.3657336313358606,0.6326811043239664,0.522203931257787,0
944,0.46348010519913574,0.772324582640587,0.42004806123352834,0.6311487385610897,0.5923676625112176,0.42447177208150744,0.4799361149558692,1
945,0.20139187916392493,0.3925069021809948,0.9263954026582111,0.254646740738768,0.6017934420619089,0.4423739284648295,0.3926317569880372,1
946,0.38397540796379154,0.43829583686439333,0.5055602547859481,0.4133474348032969,0.38414841707700065,0.6051038738357974,0.36454288791870904,0
947,0.7446461595666561,0.4999546543426774,0.4430601164431341,0.5069781195460812,0.6897040017362018,0.363686963686471,0.710466479247364,1
948,0.43861665647599,0.5324365815783078,0.6285984151553181,0.1453873351266522,0.48193811470022746,0.28960208028627976,0.5970798508397028,1
949,0.6175568995616234,0.30516540613484394,0.49075683503402684,0.7452862504983253,0.683486251153622,0.27591971695871953,0.9118951074179751,1
950,0.8686232083155745,0.46943245626344865,0.258897894536885,0.5883248196447523,0.3928716197711171,0.6023752104403755,0.6324720932210809,1
951,0.5596379747496236,0.5813749029854357,0.42434280750740316,0.30196800028717685,0.4975801947750034,0.4335199898708305,0.7166228128000076,1
952,0.5801150931885111,0.6481868803774292,0.5806385381284476,0.3825787711516053,0.5301745345866976,0.4892325884244073,0.24209038180280085,1
953,0.6536764079393693,0.283003833732959,0.7568720766661673,0.6623862843287192,0.5755118428185103,0.5960460246818973,0.45056091338166393,1
954,0.7221419774280703,0.09619174833893351,0.3888461172423044,0.5061198924680484,0.5212868593337276,0.8980434260531021,0.3275268828880087,0
955,0.6240755156473333,0.6538892990991413,0.2730841831819098,0.42061369648299873,0.4468751378451898,0.5708479065244596,0.466600617857439,0
956,0.500151293279534,0.6039530920344888,0.5407720695874465,0.5288814832648376,0.4066191628347131,0.4144612487268139,0.3132069581988325,0
957,0.7231148163644537,0.35480085967686387,0.301121863870621,0.5075837322935337,0.36063469441405327,0.5389870846219568,0.4030272464314404,1
958,0.23531875465675017,0.40786156985405364,0.4069612689359339,0.3426804376820051,0.3498231031825461,0.6847851173157155,0.2149431056385822,0
959,0.5980266964512293,0.22648056779303583,0.7314474455759182,0.5709798612279969,0.4605102103544387,0.7321380189826319,0.6090799408674138,1
960,0.7326087550411909,0.2007137941718562,0.14384279080405005,0.3829711351653633,0.4711985830222694,0.6788831451551466,0.5785263212371263,1
961,0.5995221607764042,0.6337384407339685,0.28575686116591226,0.7821148505555613,0.32522498264275396,0.2647705313656094,0.39585864983195523,0
962,0.3887892638182769,0.41697015886519695,0.5903476832479029,0.5829653300262801,0.6641225810308523,0.5119017284217713,0.41135251214674995,1
963,0.23141404970858986,0.6775971236070728,0.8431215007609973,0.26852890256178713,0.6011689917302299,0.35447285726981087,0.20534663642458206,1
964,0.3612625066126963,0.8183348550296244,0.2268668648060267,0.44921103346639657,0.15985017131872298,0.5428102175628404,0.5509686646402232,0
965,0.08863397757217956,0.6858648877574108,0.2775307888268193,0.3639464380321772,0.45251976997366417,0.7909003522009773,0.3798366077897743,0
966,0.6747553853682065,0.5768859802612881,0.24395905042699334,0.4113854513159316,0.6213241420228492,0.48390912243053735,0.5202704846931496,0
967,0.7385271696904312,0.7618351578711136,0.48170912725559323,0.8695975389585864,0.2761593447537442,0.33366035222814083,0.41617646068414615,0
968,0.7439144956893321,0.28037972672735834,0.5264642860403945,0.25844616915226937,0.7607772178677057,0.3636816796104627,0.6126394268708267,1
969,0.3562551032251986,0.46171310720898306,0.4466240256583923,0.6146194789468955,0.36676562970964655,0.5185932865374265,0.35511142834008413,0
970,0.5107805750476302,0.42066854457585234,0.5245072246590404,0.4885147962813524,0.28959980782409056,0.5099727261872384,0.3818165532646388,0
971,0.6163518656203104,0.43163558583898115,0.22279749656604414,0.4522114525257761,0.6542687533869785,0.518333171525743,0.7202413341906051,0
972,0.43450685387636634,0.5878580552967301,0.5940983229382311,0.35002319244943725,0.4816681719460095,0.22002449126462595,0.5876563651480888,1
973,0.45713818088869046,0.5526311796854243,0.5192950703783827,0.7787768179279859,0.35316385147055224,0.22291773841214682,0.39878555075253913,0
974,0.5013734407876214,0.32759878909702905,0.43417055113085057,0.7347139346910678,0.7928065653473058,0.16763775640248985,0.6830719295428884,1
975,0.46143736682806946,0.5839234558646096,0.36301730445615643,0.39413640022361984,0.7782199563414496,0.5189191792778612,0.7402244107011664,0
977,0.6427171733895679,0.5994663062312067,0.3469158163572348,0.706419323952692,0.34759667419485696,0.5006560170932564,0.5533252662003156,0
978,0.3863196965681953,0.3666534857857878,0.5040332071344424,0.5594708142031721,0.6991033464742662,0.590088663791232,0.7607771080055659,0
979,0.29651311604039743,0.3018352582640121,0.540611719643149,0.6649845797531282,0.46848670554729355,0.6012995613797524,0.8544004518026643,0
980,0.5173393882978614,0.567690009429499,0.17398062880210308,0.2895740948665336,0.7435018187517779,0.7299342600661205,0.4737007147390354,0
981,0.5238098194458285,0.26316919088569474,0.8420476612633427,0.5524540565408782,0.7254219890867759,0.5242724467098703,0.40232030887186515,1
982,0.30033251664060023,0.6582885091066096,0.7213783691602731,0.25146075459548395,0.6755574610986325,0.5165734900777708,0.4522338485698031,0
983,0.9619852417432146,0.3685658130129549,0.5341320499625808,0.09376357125812074,0.8696518191363982,0.5311285387739879,0.8858960091428585,1
984,0.2696363720290111,0.5505405518106097,0.4374344279556678,0.4180567129720828,0.5476284416495074,0.7394449876598386,0.4136533610768863,0
985,0.3752921691511004,0.909992893264574,0.5995919205891728,0.2911242858094565,0.6148539393949519,0.13594673326172857,0.6064683161842761,1
986,0.46587668919985614,0.4988306353186971,0.3346668792491987,0.37544390350422024,0.6343642160811407,0.6073813034092825,0.6172877076560235,0
987,0.6686391324372406,0.5992186925682362,0.24013323575126472,0.41661508254190466,0.7070694914460662,0.4816245428912951,0.5087787250151474,0
988,0.5980341235828014,0.25785459658189686,0.6420386771217178,0.9169302477031007,0.659876187434806,0.5972543956431089,0.5196769363192622,1
989,0.22376950525910827,0.38929080224971935,0.8318985854536161,0.22665636659589788,0.5979570930422454,0.4985973417591062,0.21637364128735398,1
990,0.58576301409802,0.7046699003396752,0.4012986143229045,0.7093815356391853,0.3278719748529235,0.4334137045189992,0.49811889406150606,0
991,0.5916144009451413,0.6527964695377446,0.49955600097979225,0.397337367136008,0.5515426548991035,0.13746089356081337,0.991419308668523,0
992,0.6108123577131158,0.6815123449321983,0.3498550742491907,0.7080682122932972,0.6240277572064846,0.5738693185897311,0.44229649047381764,0
993,0.4927228597425212,0.7797775993669501,0.822075911437609,0.14140244958287146,0.42965978969315977,0.19672385502937742,0.752009942387935,1
994,0.6978853730793741,0.4757730773657475,0.5944802920883722,0.5745098973498107,0.3560161039755174,0.33527468081477135,0.649050587658873,1
995,0.5807223609805193,0.5532332099354016,0.36594280197099244,0.46052290271682444,0.5321335606195934,0.42411279675152974,0.2863649197967548,0
996,0.7766912232557326,0.1203134224917004,0.39204076697339224,0.6915644608206075,0.5623730151894475,0.44669712614624874,0.7218576982459834,1
